time,latitude,longitude,temperature,gas1,gas2,voc,humidity,light,sound
747,0.573875643,0.035885659,0.139514622,0.080685315,0.779754851,0.382002321,0.582874534,0.707963812,0.496238336
748,0.908106836,0.160131941,0.938798649,0.642584193,0.0688896,0.900641496,0.14935613,0.519867736,0.695928406
749,0.759062218,0.317461074,0.056401682,0.337627035,0.507425172,0.059885482,0.038466748,0.674185449,0.897499044
750,0.778534572,0.504997399,0.264657644,0.185910411,0.657975169,0.503371742,0.058220772,0.18352621,0.752945005
751,0.087209231,0.971716048,0.757032215,0.443417894,0.665783432,0.229399165,0.286288194,0.584640298,0.851490258
752,0.968506169,0.224005267,0.314303668,0.452356431,0.605823923,0.228064653,0.735557972,0.926255525,0.773219918
753,0.38162993,0.427770153,0.987731226,0.950915927,0.007327427,0.149834458,0.657753226,0.673616209,0.115400393
754,0.142884732,0.365624297,0.589823252,0.297080133,0.778225232,0.040505995,0.906230413,0.272805656,0.505089276
755,0.848236798,0.133577686,0.304619908,0.354377655,0.116377067,0.482389445,0.815806111,0.115710047,0.069372604
756,0.907371411,0.26508375,0.722694758,0.779220673,0.991170798,0.274678079,0.363246259,0.431330441,0.473044767
757,0.629281179,0.362650745,0.938280375,0.503072182,0.630743178,0.38345311,0.502847407,0.148090832,0.941224485
758,0.762309986,0.774036527,0.202362497,0.68816176,0.298656253,0.159750298,0.488769792,0.134879924,0.188681294
759,0.00853064,0.295171218,0.616848976,0.388825784,0.732846448,0.011772583,0.84165822,0.357158426,0.501548536
760,0.05608568,0.913470153,0.549723074,0.843405045,0.85555154,0.34355376,0.163339147,0.722224177,0.473907084
761,0.749017049,0.446932225,0.208784412,0.198468547,0.469596407,0.051688921,0.860164525,0.501496253,0.598985846
762,0.755695386,0.247021881,0.155087374,0.617517117,0.419922941,0.502106513,0.272349441,0.866807656,0.042729438
763,0.053414144,0.351226245,0.506907738,0.923454089,0.509988871,0.091798593,0.958360936,0.966948104,0.789769507
764,0.271769842,0.252958251,0.389825185,0.252633279,0.343591432,0.099551948,0.181772528,0.829585463,0.03456329
765,0.8020505,0.077394658,0.753007541,0.141599461,0.284976963,0.93268591,0.42272715,0.686345811,0.220127802
766,0.574427549,0.007238349,0.205019463,0.576893504,0.993977983,0.50120417,0.492569646,0.824498215,0.464913017
767,0.711715156,0.309295267,0.627239878,0.471562619,0.399813764,0.250918734,0.344756234,0.988441691,0.290658688
768,0.736507699,0.527344657,0.249771363,0.896814125,0.179243928,0.158582093,0.059568254,0.468810649,0.99806713
769,0.58818898,0.126525874,0.444853361,0.328239049,0.36295039,0.344883037,0.496887688,0.129573998,0.279367407
770,0.97172845,0.489107618,0.23645169,0.182057064,0.182263306,0.205432641,0.899673307,0.310788015,0.85011844
771,0.518218589,0.168151259,0.985662292,0.584899977,0.277606458,0.241433686,0.729802898,0.183329062,0.050699399
772,0.65889589,0.094740783,0.769051888,0.896564931,0.938580307,0.306182175,0.727309379,0.305834364,0.531658764
773,0.766542999,0.800239495,0.291608144,0.029877133,0.778496553,0.492306789,0.625947716,0.390918732,0.009487723
774,0.451562434,0.846188832,0.669573541,0.193216126,0.906389122,0.674706811,0.061184887,0.942227115,0.180570445
775,0.202382242,0.27840718,0.339303953,0.116779998,0.151982138,0.378573196,0.267400448,0.770919967,0.213330157
776,0.113466469,0.301681383,0.851374517,0.09795478,0.887684718,0.703422933,0.271301973,0.762952064,0.135671671
777,0.467792714,0.473742672,0.805668784,0.939541296,0.50306923,0.8496227,0.441967896,0.869572445,0.258860783
778,0.762677264,0.625343206,0.039429307,0.308802647,0.477581103,0.715639173,0.425528389,0.157951394,0.616937779
779,0.860026488,0.32844033,0.946558215,0.299504448,0.880160499,0.618502563,0.585401881,0.564365354,0.051080859
780,0.186682215,0.99422661,0.811744486,0.897751592,0.657722489,0.174655891,0.184992959,0.005858033,0.342620108
781,0.262912203,0.208805856,0.668283231,0.500099704,0.433849393,0.017168075,0.570393711,0.913834625,0.430102744
782,0.264693132,0.462962018,0.028391672,0.870635142,0.208730685,0.586189656,0.44497694,0.260015394,0.892895648
783,0.558191417,0.798493673,0.97701574,0.830892088,0.005611092,0.310015554,0.606292586,0.547366902,0.152396182
784,0.967436841,0.474038269,0.000211639,0.927037091,0.916279023,0.223900317,0.556675976,0.532454977,0.382301357
785,0.403248066,0.227586288,0.832561166,0.512272864,0.624193227,0.923191798,0.181036025,0.629778661,0.679002871
786,0.268543822,0.972531078,0.911050652,0.492269719,0.705497876,0.754683778,0.305710704,0.583357427,0.566956228
787,0.864192299,0.606164626,0.15039275,0.825572017,0.917030128,0.402258886,0.12024828,0.374173578,0.665766532
788,0.485717747,0.438343132,0.923471154,0.653293087,0.739953627,0.17521585,0.954635458,0.220126252,0.719018825
789,0.973757325,0.532276809,0.551151204,0.105820597,0.899456663,0.120200744,0.583839615,0.646444865,0.940871919
790,0.98056984,0.833933372,0.177451991,0.358731266,0.97293752,0.49072017,0.581513247,0.368107972,0.343306861
791,0.779964361,0.925221026,0.08000584,0.465878604,0.980820859,0.20980291,0.951707797,0.346729844,0.001408385
792,0.390801238,0.255754863,0.03696717,0.059665205,0.195504542,0.268040184,0.179794246,0.32635851,0.952610356
793,0.745078578,0.307365752,0.856051577,0.216200219,0.497714339,0.016676606,0.017025448,0.05694759,0.247652101
794,0.327520212,0.446918853,0.228593576,0.276091832,0.495282881,0.915623192,0.744832221,0.675905204,0.681576314
795,0.145018652,0.588986786,0.644205158,0.230933981,0.63006455,0.731246721,0.17653455,0.741519103,0.360898574
796,0.706900824,0.615399151,0.507789316,0.266063942,0.494452429,0.305113672,0.090224964,0.835792967,0.053811644
797,0.445009595,0.162294726,0.219361161,0.486238156,0.409098233,0.26088003,0.573566825,0.390099052,0.028608986
798,0.786206685,0.517315598,0.894551113,0.580329071,0.733369397,0.517069071,0.314179992,0.041303073,0.122158444
799,0.550596703,0.177251118,0.659492536,0.040903189,0.619032472,0.210611482,0.293413127,0.570298066,0.030479004
800,0.647277856,0.178485535,0.607460434,0.181814691,0.663257012,0.031504847,0.401409305,0.379020834,0.391218033
801,0.169845286,0.568165126,0.151224707,0.242331584,0.107993973,0.741467084,0.560911053,0.321996291,0.856635031
802,0.847029494,0.570228057,0.944217199,0.551066913,0.551279497,0.656797764,0.397048076,0.48612386,0.35455615
803,0.459330459,0.379873272,0.703145301,0.978160904,0.804697872,0.354703518,0.625563921,0.477215373,0.066486583
804,0.253362746,0.936046743,0.795099585,0.81871297,0.29816776,0.014233433,0.673713729,0.35605469,0.660422843
805,0.103608167,0.725334659,0.62921614,0.211258068,0.758687367,0.812229703,0.935781555,0.587653214,0.479868618
806,0.536942587,0.763628399,0.508066872,0.511188895,0.283049393,0.734865219,0.954140551,0.491189189,0.376839676
807,0.686634256,0.058820986,0.848899366,0.970967653,0.669559294,0.2850492,0.0493418,0.734686542,0.633046486
808,0.307066187,0.48748459,0.998062012,0.338771188,0.389739715,0.443530221,0.89498149,0.910936235,0.906917216
809,0.565378428,0.474212594,0.03384647,0.283874173,0.680708307,0.583852401,0.543169696,0.806788087,0.01981379
810,0.365745193,0.160658071,0.597809691,0.09334601,0.406173273,0.873816579,0.995927259,0.509727306,0.883206329
811,0.838776969,0.25102373,0.203703813,0.852710563,0.499927494,0.59331864,0.522331395,0.109763723,0.827484842
812,0.366982972,0.185550313,0.516103471,0.786324219,0.396177358,0.879332609,0.694358537,0.333822225,0.24090051
813,0.88086939,0.328004387,0.704332633,0.534508,0.975986106,0.267522007,0.519568727,0.238384758,0.474034403
814,0.309439499,0.984899247,0.728341104,0.432595103,0.685594904,0.680222936,0.663245746,0.163449214,0.648323157
815,0.210312854,0.565415562,0.911515373,0.765566627,0.750778859,0.607656772,0.841616062,0.361658897,0.771644974
816,0.005164823,0.350151943,0.649169422,0.303926203,0.098655309,0.099194958,0.535195612,0.632609764,0.181248137
817,0.692474811,0.654825157,0.428654291,0.803727915,0.411665029,0.978009588,0.03018247,0.699691808,0.865964357
818,0.589563227,0.307370949,0.699085742,0.678733386,0.08140087,0.22870432,0.955440065,0.168130079,0.700440675
819,0.828871124,0.329815152,0.535397465,0.712299111,0.415359493,0.901387223,0.817208439,0.118993053,0.88612996
820,0.81366801,0.214274614,0.485947217,0.784386752,0.468545044,0.724367722,0.227662684,0.697551377,0.317251384
821,0.98133824,0.024843473,0.121163503,0.333209561,0.176673515,0.141698059,0.009797595,0.050499565,0.774106127
822,0.073811305,0.020842215,0.832746011,0.112948375,0.273033783,0.609820955,0.808938834,0.311994856,0.558112212
823,0.72973787,0.059419297,0.911197166,0.899437215,0.089102886,0.699102213,0.761776091,0.52397936,0.435278549
824,0.39702371,0.765504704,0.817319901,0.73363195,0.753737828,0.732499252,0.971257352,0.90891496,0.445533818
825,0.705156908,0.277172588,0.382108246,0.617420833,0.766749249,0.613379546,0.850397326,0.920373547,0.978054492
826,0.306708136,0.822706503,0.851976293,0.412296311,0.24373159,0.141038114,0.715136844,0.979608237,0.581780614
827,0.950250813,0.520740165,0.917576134,0.357448826,0.714885811,0.147538846,0.793649621,0.448001234,0.586305339
828,0.077089161,0.842134107,0.313631616,0.631636437,0.362191395,0.189694957,0.365446558,0.514316069,0.792416575
829,0.980810754,0.486444868,0.135213382,0.266229589,0.877787394,0.330960142,0.365755979,0.591623346,0.372284297
830,0.172964296,0.684303118,0.307060305,0.392073711,0.050743003,0.150369587,0.689516124,0.007117244,0.402391016
831,0.448205356,0.390887648,0.650204819,0.535341456,0.381872991,0.546382434,0.635751218,0.56286981,0.913471601
832,0.912020916,0.620163438,0.287614935,0.937973208,0.440045995,0.835486561,0.349747639,0.603482572,0.603951013
833,0.537707641,0.496179749,0.877356115,0.736449724,0.23289443,0.750686633,0.57960509,0.747210031,0.92620386
834,0.605706071,0.511215777,0.275149951,0.384766112,0.643757748,0.549371305,0.623293882,0.786842639,0.679522435
835,0.92894018,0.474691339,0.871580382,0.42350977,0.447595838,0.925616033,0.398651558,0.754699986,0.280168068
836,0.927742119,0.026642581,0.433124384,0.907740607,0.307515115,0.611101744,0.068291856,0.894757141,0.922223299
837,0.098069326,0.997969276,0.505836122,0.766295066,0.253262917,0.25029556,0.216952619,0.878089187,0.894582136
838,0.829962648,0.584058328,0.332026771,0.151612972,0.412789504,0.158838309,0.424317817,0.79154026,0.684421465
839,0.452587346,0.287572154,0.129384668,0.232499149,0.384369106,0.908494858,0.359387461,0.828939662,0.506748207
840,0.725678367,0.342022654,0.494549592,0.324008158,0.132256911,0.584318791,0.833412043,0.341929141,0.596428176
841,0.71886933,0.647075772,0.335654888,0.270817205,0.950205748,0.03874413,0.652797271,0.518062255,0.299728207
842,0.740237003,0.866144798,0.443652128,0.714280674,0.667769043,0.164399152,0.546361305,0.807693458,0.324369261
843,0.985627797,0.958516028,0.67823472,0.7783029,0.792440995,0.793641746,0.355927345,0.349201087,0.491492275
844,0.537161003,0.880948796,0.512548055,0.158022971,0.690551664,0.101770063,0.32219436,0.081036933,0.535296237
845,0.127387128,0.257201155,0.520830785,0.135248914,0.735586648,0.515333282,0.35012339,0.472487688,0.079208777
846,0.120685395,0.154302106,0.195410363,0.242166664,0.169195851,0.773622194,0.976716139,0.252808932,0.408196603
847,0.165962171,0.185374044,0.812933196,0.565814897,0.965832693,0.315268778,0.133324697,0.556741598,0.280629286
848,0.137637702,0.041470511,0.49064784,0.778395849,0.90609115,0.57956542,0.515514384,0.060628449,0.866642348
849,0.127107694,0.407355001,0.143330426,0.811486408,0.521542668,0.089021179,0.990889883,0.644447022,0.659141669
850,0.364813387,0.510312112,0.909615521,0.160853246,0.759890423,0.045736771,0.066447055,0.328873766,0.145384637
851,0.850925597,0.673552769,0.605920055,0.90186841,0.487517602,0.299370655,0.505658692,0.52908133,0.287000836
852,0.942094533,0.75401956,0.365242616,0.335516803,0.699279286,0.971924576,0.699959825,0.789445369,0.3687555
853,0.115041398,0.373591832,0.070408458,0.095659782,0.145591744,0.871651345,0.089428473,0.910377516,0.514521454
854,0.457753845,0.297515545,0.24558946,0.086654073,0.1878052,0.675108197,0.330446804,0.491323983,0.993446698
855,0.583522593,0.895342299,0.24797947,0.944796627,0.733344472,0.025986279,0.646811144,0.975454058,0.644791627
856,0.889904615,0.941033188,0.482580709,0.286623253,0.088969076,0.94170229,0.203525525,0.415486056,0.120307443
857,0.337132495,0.624328427,0.94614484,0.193686911,0.931772902,0.453094923,0.557834402,0.399764175,0.624528065
858,0.660964101,0.157571717,0.513124768,0.645592096,0.836791874,0.922439132,0.21614216,0.366315874,0.412252199
859,0.897591352,0.683831097,0.823786896,0.939365545,0.581119329,0.61036995,0.578787835,0.96759676,0.975429401
860,0.823667284,0.946459305,0.141937267,0.806823026,0.49263458,0.093100934,0.976467538,0.256883651,0.670015504
861,0.406980873,0.055058218,0.947441544,0.950700166,0.590351113,0.944398352,0.892709064,0.151545658,0.416791749
862,0.002808396,0.69828804,0.892912617,0.057694585,0.175040627,0.022161933,0.694967331,0.938647934,0.945529477
863,0.686767641,0.384501034,0.557829202,0.689953972,0.85063873,0.260348798,0.106536366,0.255791082,0.862864687
864,0.733222055,0.93431092,0.800504842,0.441798958,0.762656796,0.19476533,0.277722082,0.975474574,0.92693683
865,0.441312299,0.98494154,0.337546154,0.49707255,0.414420182,0.164746975,0.099186543,0.262591419,0.678364509
866,0.78947328,0.726012714,0.496944778,0.205859075,0.013175577,0.859516366,0.070203512,0.164547637,0.850967219
867,0.014799022,0.90487419,0.272711164,0.539481011,0.567061148,0.123059412,0.816727743,0.546816551,0.712312327
868,0.186673917,0.769765502,0.471408107,0.870810386,0.762332457,0.736772747,0.056540477,0.543515928,0.826669178
869,0.816957863,0.769751659,0.922653646,0.180830856,0.67876378,0.689600282,0.037075906,0.308765353,0.648751361
870,0.107223672,0.70576541,0.021712975,0.506746643,0.333966737,0.694703753,0.019655879,0.527140266,0.729432861
871,0.689088911,0.966502662,0.393212179,0.530592398,0.750144869,0.999927263,0.695103234,0.67566923,0.009605381
872,0.638423423,0.827039146,0.520372245,0.03220548,0.596595662,0.97422643,0.354966939,0.629738131,0.455168749
873,0.033704681,0.417804186,0.705677332,0.376885555,0.36380877,0.404677977,0.548502497,0.960044587,0.498407923
874,0.267895605,0.784015266,0.320828882,0.515399745,0.468501338,0.385100813,0.382046343,0.715049038,0.493241636
875,0.234038272,0.862945633,0.146899653,0.138767474,0.841686762,0.788927453,0.03994065,0.310374897,0.814067042
876,0.246225705,0.256381989,0.69467651,0.631927157,0.010342689,0.360751519,0.948667977,0.12738939,0.194925608
877,0.73843498,0.780147345,0.884011808,0.513634224,0.253995353,0.154630135,0.832506556,0.537761667,0.407634269
878,0.237670345,0.393808844,0.285832444,0.681382373,0.935823113,0.624926367,0.997607737,0.50560042,0.90440876
879,0.937876166,0.146873544,0.804611112,0.55752926,0.030709351,0.957556533,0.784630321,0.532917468,0.497123223
880,0.588958576,0.43873643,0.145687916,0.042732736,0.045770301,0.624969747,0.421913484,0.170139594,0.025066572
881,0.309210638,0.875855013,0.904199143,0.408872593,0.391950681,0.59044877,0.887280077,0.65876463,0.057102183
882,0.760096896,0.222450234,0.580721258,0.192401401,0.591943712,0.461497562,0.23201018,0.586236723,0.418994798
883,0.438669875,0.968746213,0.486960531,0.802586279,0.492050539,0.341368797,0.976964176,0.926085371,0.02706493
884,0.321136897,0.271685197,0.335569557,0.666268856,0.857593879,0.041608773,0.362573121,0.855848737,0.189428612
885,0.129297598,0.006482228,0.487709639,0.429464554,0.756936493,0.716278692,0.353481127,0.860458424,0.362101716
886,0.437976237,0.562799152,0.761988386,0.869572715,0.590598006,0.313512174,0.958902432,0.476184033,0.634994918
887,0.714588896,0.459785795,0.851874835,0.52970887,0.889735532,0.605687675,0.732953976,0.567230203,0.525060706
888,0.35629952,0.829246271,0.673615596,0.526206177,0.55853566,0.626463754,0.873295416,0.74360994,0.261939334
889,0.116672179,0.717006472,0.032054446,0.084997957,0.276692763,0.047291937,0.66593452,0.380818202,0.991683449
890,0.251698718,0.844114422,0.597675899,0.657803773,0.578415699,0.652845754,0.239573279,0.925521975,0.681271388
891,0.16335953,0.36894382,0.168174533,0.721410973,0.339584942,0.770633792,0.232842012,0.791779062,0.848135313
892,0.829950525,0.066380858,0.472655923,0.163605269,0.733942231,0.784529054,0.82130562,0.760820868,0.998874236
893,0.264061036,0.042740971,0.706822125,0.119921918,0.401286841,0.991949549,0.547849675,0.022902563,0.14388999
894,0.20418697,0.31516277,0.220111384,0.940031268,0.94969925,0.30320616,0.912899678,0.735335842,0.386151763
895,0.249213147,0.109051707,0.823989725,0.816135686,0.526939094,0.711110743,0.87922546,0.193870003,0.096253265
896,0.23527892,0.283938204,0.203240603,0.593370553,0.115172554,0.208769942,0.764781129,0.304445481,0.887906684
897,0.673147973,0.673057495,0.550759231,0.601958857,0.250818565,0.942898313,0.304610605,0.049450725,0.058986102
898,0.6288287,0.041516204,0.791252371,0.575250571,0.47270461,0.317634335,0.629351788,0.004217637,0.07061379
899,0.725849529,0.999787405,0.218807205,0.613770835,0.187562894,0.198633508,0.746491038,0.955847513,0.811959107
900,0.114158906,0.341772843,0.247982905,0.472697176,0.912394274,0.416365972,0.162093569,0.837755814,0.778328219
901,0.464685633,0.616607381,0.871429299,0.084777237,0.023844504,0.905208966,0.006081463,0.619816596,0.039444976
902,0.043221175,0.242404208,0.311288346,0.082650945,0.350286909,0.802003769,0.207105716,0.599711979,0.979189126
903,0.652557423,0.433189526,0.81473367,0.623060151,0.972288136,0.160231418,0.938891637,0.189676983,0.532999347
904,0.189812052,0.428565732,0.700065867,0.128391646,0.770328912,0.911644372,0.685561588,0.404906101,0.176279087
905,0.807765562,0.493496443,0.501102926,0.776289274,0.607950957,0.972439401,0.994735884,0.819907491,0.40572114
906,0.207809321,0.517956056,0.684585618,0.66375235,0.136667221,0.439006867,0.833616467,0.7431115,0.889325779
907,0.046778347,0.763087085,0.980925219,0.280371202,0.244332495,0.571791034,0.639020325,0.950675678,0.147213133
908,0.120156652,0.875780805,0.606901931,0.181232724,0.257200671,0.389780662,0.471521177,0.141660378,0.351096737
909,0.274207625,0.578241016,0.291978687,0.285969834,0.83210202,0.095175241,0.128118706,0.615569402,0.711839149
910,0.449629962,0.316470352,0.736160375,0.784048984,0.714952448,0.278646621,0.079901894,0.094594615,0.402197099
911,0.06884126,0.169788966,0.857102296,0.924076369,0.649931491,0.399196248,0.494993489,0.390545672,0.501124574
912,0.794038806,0.742098842,0.124196007,0.966058517,0.508761708,0.949158643,0.453977168,0.646111415,0.942526295
913,0.640740393,0.273791243,0.297089221,0.311559793,0.04850344,0.784909692,0.807446468,0.258310074,0.149777063
914,0.07909572,0.383724768,0.891783457,0.112849516,0.85822287,0.216854084,0.711397085,0.768553021,0.908486863
915,0.813001719,0.538378472,0.869411388,0.136652293,0.945362681,0.303505448,0.3713064,0.222766279,0.857643375
916,0.403823964,0.413612066,0.680738019,0.222177479,0.627059608,0.483263493,0.205598537,0.011179164,0.781814885
917,0.81500385,0.434181615,0.471610722,0.671695804,0.208449154,0.694449891,0.901872484,0.29843787,0.877650131
918,0.909039736,0.734345678,0.680417769,0.485791904,0.444478471,0.380561906,0.446969512,0.635548372,0.80305477
919,0.819383144,0.393937187,0.458262238,0.701902734,0.969142145,0.655056498,0.909522738,0.239360256,0.984495929
920,0.098063485,0.019616667,0.791766976,0.358594958,0.560999452,0.750121753,0.82890235,0.424365508,0.935587953
921,0.404868303,0.620265059,0.03377035,0.370499397,0.787600733,0.711393231,0.093358905,0.484451242,0.090159916
922,0.95035668,0.840392583,0.305701424,0.307899151,0.093341124,0.823026842,0.759474531,0.149940433,0.801199538
923,0.312819451,0.496664067,0.941388773,0.095244592,0.744954611,0.703698775,0.553435455,0.664111054,0.996481243
924,0.693837013,0.368966393,0.60030057,0.366260363,0.383186873,0.725767713,0.816024749,0.092891925,0.2996695
925,0.119689046,0.019617761,0.920316556,0.745701215,0.617204217,0.038279492,0.461827868,0.575657364,0.20294453
926,0.126914071,0.003486429,0.071797666,0.677265922,0.261664885,0.491656883,0.209504959,0.478132733,0.904479402
927,0.417187765,0.421874289,0.401245463,0.108522898,0.995934596,0.091635358,0.166139521,0.648627479,0.547799457
928,0.95989634,0.890465699,0.176299198,0.732384992,0.756321185,0.621807623,0.058002144,0.234428805,0.07321521
929,0.677274983,0.180127815,0.381159262,0.407513238,0.630614249,0.272817962,0.366443674,0.675060615,0.801901171
930,0.980987958,0.030517905,0.082046895,0.166952591,0.206279172,0.473451611,0.190426869,0.493946208,0.171287117
931,0.196356397,0.267242258,0.580352935,0.438173744,0.00215358,0.488675275,0.366968043,0.75988395,0.021620887
932,0.806983036,0.922958627,0.053880091,0.966082485,0.178890837,0.983552893,0.942671257,0.186172364,0.894302627
933,0.261525902,0.382524679,0.638687522,0.108478551,0.092781073,0.039876643,0.387207993,0.141180691,0.065256307
934,0.905652843,0.096798584,0.999477342,0.61281872,0.565723902,0.850873813,0.324749457,0.081686557,0.973694251
935,0.419336375,0.038240847,0.082786569,0.436215481,0.577616417,0.870662213,0.680409649,0.582594257,0.756441883
936,0.033040056,0.689517708,0.524274544,0.133939284,0.331514302,0.883340914,0.642721379,0.11724997,0.10845683
937,0.443407967,0.119349243,0.887475536,0.34230388,0.407370769,0.450574396,0.419165152,0.375196823,0.894647094
938,0.047683488,0.292462877,0.568328862,0.511720458,0.375227052,0.474914177,0.619396321,0.717883379,0.422836965
939,0.153144376,0.627105295,0.762835814,0.764700174,0.544609478,0.383168024,0.207399958,0.508575086,0.27039367
940,0.28502699,0.461478679,0.077301499,0.13896947,0.861443184,0.109718773,0.986770716,0.098886477,0.708111709
941,0.918216192,0.554754904,0.457029362,0.130526498,0.6453489,0.093070566,0.755632628,0.188683934,0.823574518
942,0.019918052,0.943140886,0.097940317,0.259396879,0.737426921,0.500427718,0.933899379,0.940502033,0.216988128
943,0.515764111,0.303450071,0.681792708,0.031832812,0.808464231,0.328887795,0.677827722,0.227935432,0.679555149
944,0.21214011,0.846147036,0.781787162,0.466686998,0.970812088,0.931829819,0.985966209,0.031759493,0.92929171
945,0.903951468,0.946915756,0.025406072,0.700222176,0.497820454,0.823358111,0.311648457,0.972669079,0.195530736
946,0.35762399,0.864309925,0.711545376,0.368496411,0.138289298,0.473353479,0.498454362,0.630627182,0.228868073
947,0.103514201,0.096595541,0.332645703,0.581334704,0.612280467,0.339567222,0.991539645,0.566393348,0.482543398
948,0.45265748,0.559539129,0.83562486,0.375781536,0.110949956,0.982165657,0.438046311,0.861753452,0.21649731
949,0.339138512,0.627447862,0.376004557,0.447423863,0.323331778,0.225740403,0.36775508,0.289560813,0.058123278
950,0.549236806,0.659855729,0.749844722,0.742921431,0.734969368,0.792225959,0.644701266,0.768198401,0.145016324
951,0.193928002,0.976744722,0.792835023,0.011060194,0.461300769,0.604505868,0.031737857,0.609306639,0.102729966
952,0.967382276,0.930934812,0.475448136,0.69919285,0.967379974,0.219289059,0.687649541,0.021891832,0.873736974
953,0.475762709,0.138117958,0.553825041,0.882239817,0.47567705,0.541048508,0.504431993,0.283474421,0.590532422
954,0.404786017,0.605768131,0.680359132,0.823188528,0.100013451,0.805121792,0.383767817,0.031896583,0.910030908
955,0.309353015,0.906997546,0.473858285,0.696731812,0.600915502,0.706652739,0.392142176,0.168642224,0.217651561
956,0.173133469,0.026266209,0.658347786,0.837448158,0.974555823,0.072426751,0.119780695,0.241610378,0.172698028
957,0.369071619,0.976640643,0.718584439,0.821818825,0.542515968,0.770131184,0.202101294,0.806404351,0.795099399
958,0.168796222,0.922426959,0.243007778,0.93283093,0.69580802,0.004966212,0.738132177,0.574857087,0.531249797
959,0.873923588,0.584342118,0.793987089,0.018239501,0.17152816,0.908671291,0.639078912,0.339176777,0.267842696
960,0.06432049,0.349003914,0.310165843,0.190931557,0.339046407,0.094311618,0.043493907,0.771817316,0.631505954
961,0.747541195,0.23280991,0.839968638,0.308771887,0.9776836,0.848283988,0.550754208,0.136314766,0.903307715
962,0.398807913,0.915839413,0.848746213,0.869034621,0.8363127,0.739030639,0.492981031,0.776820772,0.41930473
963,0.194026777,0.928011086,0.840938098,0.2984386,0.729640818,0.475686533,0.199679754,0.6606256,0.694093643
964,0.235272863,0.507004759,0.029498376,0.770067078,0.622685568,0.246452657,0.507255677,0.352492155,0.69019836
965,0.364739477,0.77541515,0.905241735,0.999935737,0.064846449,0.293251448,0.833615609,0.245081878,0.627661195
966,0.89958324,0.552501944,0.134587243,0.599307656,0.583217982,0.048359434,0.201621706,0.985960255,0.407276251
967,0.508176462,0.271844789,0.380618009,0.482189047,0.32813362,0.74882289,0.204820283,0.592087516,0.689110192
968,0.218719406,0.007783423,0.561227276,0.805473865,0.21180492,0.321091577,0.6885557,0.593016678,0.02599003
969,0.844809112,0.687852096,0.859612429,0.960659729,0.360155174,0.014439071,0.575472392,0.645063369,0.138527486
970,0.118862421,0.979449049,0.876357749,0.822389161,0.614216849,0.723654803,0.112573555,0.753646688,0.287638713
971,0.816613943,0.73123676,0.219318259,0.378205045,0.433277743,0.373109406,0.688406948,0.573879439,0.042805503
972,0.562526603,0.897509211,0.064328188,0.07575412,0.946448131,0.396385039,0.284994928,0.941421154,0.816008344
973,0.487379156,0.985030851,0.124964411,0.467384204,0.168759764,0.931565066,0.474924577,0.31986227,0.151849541
974,0.077052633,0.657727805,0.227174178,0.060035151,0.884610659,0.228048175,0.099869027,0.449314066,0.92776157
975,0.046726672,0.261530019,0.43252711,0.928086716,0.621232549,0.916715005,0.228817795,0.521470647,0.957027877
976,0.287666748,0.280765174,0.509138898,0.411446833,0.142364455,0.115756381,0.583393962,0.583942055,0.843017798
977,0.248513032,0.43431327,0.251072988,0.94167875,0.020836343,0.332022409,0.46480409,0.372249573,0.283076669
978,0.433681887,0.376597818,0.315121268,0.380724051,0.326629323,0.793678483,0.73040201,0.771041671,0.231623812
979,0.891782689,0.588500593,0.010580172,0.3067244,0.47400361,0.275137961,0.292071849,0.995861966,0.910805702
980,0.627745694,0.494050935,0.894438693,0.951936519,0.730945924,0.045245958,0.691292688,0.87692817,0.952577362
981,0.339326742,0.81255417,0.421130552,0.83083485,0.153438445,0.135524113,0.151884379,0.868540598,0.864069954
982,0.762332201,0.992853274,0.703206313,0.24343606,0.033897169,0.522846591,0.32172131,0.398624236,0.427873661
983,0.863977564,0.450345868,0.33335792,0.901197548,0.861983037,0.623716452,0.464826665,0.68784367,0.028863218
984,0.888179598,0.930935497,0.128518675,0.805572317,0.288423387,0.150666081,0.697955103,0.988914315,0.923975671
985,0.156973437,0.975761178,0.229204865,0.018506884,0.02746358,0.712306814,0.146467209,0.715297698,0.814287346
986,0.069168524,0.680148925,0.990232727,0.779184986,0.922118646,0.509799467,0.35505251,0.970373746,0.899789721
987,0.357371935,0.682472352,0.820159908,0.775032963,0.289725465,0.666639751,0.075548298,0.684345097,0.258107651
988,0.715287946,0.853449736,0.343255599,0.15511732,0.960710873,0.952806325,0.517708878,0.794540598,0.029856361
989,0.177696358,0.298361961,0.932096986,0.467594383,0.138646397,0.01076901,0.903731867,0.771619635,0.401938208
990,0.475061136,0.303468207,0.489643595,0.280542787,0.241148085,0.575525498,0.601117146,0.811685515,0.362269814
991,0.346944813,0.293330541,0.793762125,0.944429159,0.70340706,0.56024353,0.540366968,0.924998169,0.586888233
992,0.456441048,0.964224413,0.672023217,0.182737558,0.601441097,0.712173238,0.511682297,0.643068274,0.506236408
993,0.809820542,0.174452123,0.221990078,0.915709371,0.436520703,0.011766353,0.148460359,0.848796145,0.388086253
994,0.111866128,0.52713369,0.565153645,0.429213605,0.972640395,0.911709207,0.456547643,0.872982731,0.778571011
995,0.157208559,0.123184416,0.119006926,0.316261706,0.480636398,0.592790973,0.429589645,0.041821092,0.510593092
